htm,alg,notes
11,B' F' D' U' F R2 F' D U' B F,
11,B' F' D' U' L2 F2 D U' R2 B' F',
11,B' F' D' U' R' U R D U B F,
11,B' F' D' U' R' U' R D U B F,
11,B' F' D' U' R2 F2 D U' R2 B F,
11,B' F' D2 B2 D U' L2 D U' B' F,
11,B' F' D2 B2 U' D L2 U' D B' F,
11,B' F' D2 F2 D' U R2 D' U B F',
11,B' F' D2 F2 U D' R2 U D' B F',
11,B' F' D2 L R' F' L' R D2 B F,
11,B' F' D2 L R' F2 L' R D2 B F,
11,B' F' D2 L' R F2 D2 L R' B' F,
11,B' F' D2 L' R' U2 L R D2 B F,
11,B' F' L R B' L' R' B F' L' F2,
11,B' F' L R B2 L R' U2 L2 B F,
11,B' F' L R U2 L' R B2 R2 B F,
11,B' F' L R' D F' D' L' R B F,
11,B' F' L R' F' U2 F L' R B' F,
11,B' F' L R' F2 L' R' F2 R2 B F,
11,B' F' L R' U L2 U L R B' F,
11,B' F' L R' U2 L R B' F' L2 F2,
11,B' F' L R' U2 L' R B2 U' B F,
11,B' F' L R' U2 L' R B2 U2 B F,
11,B' F' L' R B L R' B2 U B' F,
11,B' F' L' R B L R' B2 U' B' F,
11,B' F' L' R B' L R' B2 U B' F,
11,B' F' L' R B' L R' B2 U' B' F,
11,B' F' L' R B' L' R' B L2 B F,
11,B' F' L' R B' L' R' B' L2 B F,
11,B' F' L' R B' L' R' B2 L2 B F,
11,B' F' L' R B' R2 U L R B F,
11,B' F' L' R B' R2 U' L R B F,
11,B' F' L' R B' R2 U2 L R B F,
11,B' F' L' R B2 L' R' B L2 B F,
11,B' F' L' R B2 L' R' B' L2 B F,
11,B' F' L' R B2 L' R' B2 L2 B F,
11,B' F' L' R B2 R2 U2 L R B F,
11,B' F' L' R D B' D' L R' B F,
11,B' F' L' R D2 F2 L R' D2 B' F,
11,B' F' L' R U2 F2 L R' D2 B F',
11,B' F' L' R' B2 L R' U2 R2 B F,
11,B' F' L' R' F' U2 F L R B F,
11,B' F' L' R' F2 L' R' B' F' D2 R2,
11,B' F' L' R' U L R B2 U2 B' F,
11,B' F' L' R' U2 L' R B L2 B F,
11,B' F' L' R' U2 L' R B' L2 B F,
11,B' F' L' R' U2 L' R B2 L2 B F,
11,B' F' L' R' U2 R2 B L R' B F,
11,B' F' L' R' U2 R2 B2 L R' B F,
11,B' F' L2 B L R B2 L R' B F,
11,B' F' L2 B L R' U L R B F,
11,B' F' L2 B L R' U' L R B F,
11,B' F' L2 B' L R B2 L R' B F,
11,B' F' L2 B' L R' U L R B F,
11,B' F' L2 B' L R' U' L R B F,
11,B' F' L2 B' L R' U2 L R B F,
11,B' F' L2 B' L' R' U2 L' R B' F,
11,B' F' L2 B2 L R B L R' B F,
11,B' F' L2 B2 L R B2 L R' B F,
11,B' F' L2 B2 L R' U2 L R B F,
11,B' F' L2 B2 L' R' U2 L' R B' F,
11,B' F' L2 D' U' B D U L2 B F,
11,B' F' L2 D' U' B2 D U L2 B F,
11,B' F' L2 U2 L' R B2 L' R' B F,
11,B' F' R2 B2 L R' U2 L' R' B F,
11,B' F' R2 D' U' F D U R2 B F,
11,B' F' R2 D' U' F2 D U R2 B F,
11,B' F' R2 F2 L R D2 L' R B F',
11,B' F' R2 F2 L R F2 L' R B F,
11,B' F' R2 U2 L' R B2 L R B F,
11,B' F' U B F U B F' U2 B' F,
11,B' F' U B F U B' F' U2 B F,
11,B' F' U B F U L R U2 L' R',
11,B' F' U B F U' B F' U B' F,
11,B' F' U B F U' B F' U2 B' F,
11,B' F' U B F U' B' F' U2 B F,
11,B' F' U B F U' L R U2 L' R',
11,B' F' U B F U2 B F' U B' F,
11,B' F' U B F U2 B F' U' B' F,
11,B' F' U B F U2 B' F' U' B F,
11,B' F' U B F U2 B' F' U2 B F,
11,B' F' U B F U2 L R U2 L' R',
11,B' F' U B F' L2 B F L2 B' F,
11,B' F' U B' F R2 B F R2 B F',
11,B' F' U B' F' D2 B' F' D2 B' F',
11,B' F' U B2 D U L2 D' U' B' F,
11,B' F' U B2 D U' L2 D' U' B' F,
11,B' F' U B2 U' D L2 U' D' B' F,
11,B' F' U D B L B' U D' B F,
11,B' F' U D B L' B' U D' B F,
11,B' F' U D B L2 B' U D' B F,
11,B' F' U D B L2 B' U' D' B F,
11,B' F' U D F U F' U D' B F,
11,B' F' U D F U F' U' D' B F,
11,B' F' U D F U' F' U D' B F,
11,B' F' U D F U2 F' U D' B F,
11,B' F' U D F U2 F' U' D' B F,
11,B' F' U D L' U L U' D' B F,
11,B' F' U D L' U' L U' D' B F,
11,B' F' U D L2 U D' B F U2 B2,
11,B' F' U D L2 U D' B' F U2 B2,
11,B' F' U D' B U2 B' U' D B F,
11,B' F' U D' B2 U' D L2 U' B' F,
11,B' F' U D' B2 U' D L2 U2 B' F,
11,B' F' U D' F R F' U D B F,
11,B' F' U D' F R' F' U' D B F,
11,B' F' U D' F R2 F' U' D B F,
11,B' F' U D' L2 U D L2 B F L2,
11,B' F' U D' R' U R U D B F,
11,B' F' U D' R' U' R U D B F,
11,B' F' U D' R' U' R U' D B F,
11,B' F' U D' R' U2 R U D B F,
11,B' F' U D' R2 U R2 U D B F,
11,B' F' U D' R2 U' R2 U D B F,
11,B' F' U D' R2 U' R2 U' D B F,
11,B' F' U D' R2 U2 R2 U D B F,
11,B' F' U F2 D U R2 D' U' B F',
11,B' F' U L R' F2 D2 L' R B F',
11,B' F' U L R' U2 L' R U B' F,
11,B' F' U L' R B L R' U B F,
11,B' F' U L' R B L R' U2 B F,
11,B' F' U L' R B' L R' U' B F,
11,B' F' U L' R B' L R' U2 B F,
11,B' F' U L' R B2 L R' U' B F,
11,B' F' U L' R' U L R U2 B F,
11,B' F' U L' R' U' L R U2 B F,
11,B' F' U L' R' U2 L R U B F,
11,B' F' U L' R' U2 L R U' B F,
11,B' F' U L' R' U2 L R U2 B F,
11,B' F' U' B F D U B2 D' U R2,
11,B' F' U' B F D U' B2 D' U R2,
11,B' F' U' B F D' U R2 D U' B2,
11,B' F' U' B F D' U' R2 D U' B2,
11,B' F' U' B F L' R B2 L R' B2,
11,B' F' U' B F U B F' U2 B' F,
11,B' F' U' B F U D B2 U D' R2,
11,B' F' U' B F U D' R2 U' D B2,
11,B' F' U' B F U L R' U L' R,
11,B' F' U' B F U L R' U' L' R,
11,B' F' U' B F U L R' U2 L' R,
11,B' F' U' B F U' B F' U B' F,
11,B' F' U' B F U' B F' U2 B' F,
11,B' F' U' B F U' D B2 U D' R2,
11,B' F' U' B F U' D' R2 U' D B2,
11,B' F' U' B F U' L R' U L' R,
11,B' F' U' B F U' L R' U' L' R,
11,B' F' U' B F U' L R' U2 L' R,
11,B' F' U' B F U2 B F' U B' F,
11,B' F' U' B F U2 B' F' U B F,
11,B' F' U' B F U2 L R' U L' R,
11,B' F' U' B F U2 L R' U' L' R,
11,B' F' U' B F U2 L R' U2 L' R,
11,B' F' U' B F' D' U' L D U F2,
11,B' F' U' B F' D' U' L' D U F2,
11,B' F' U' B F' D' U' L2 D U F2,
11,B' F' U' B' F D' U' R D U B2,
11,B' F' U' B' F D' U' R' D U B2,
11,B' F' U' B' F D' U' R2 D U B2,
11,B' F' U' B' F' D U' L2 D' U F2,
11,B' F' U' B' F' U' D L2 U D' F2,
11,B' F' U' B2 D U' L D' U B' F,
11,B' F' U' B2 D U' L' D' U B' F,
11,B' F' U' B2 D U' L2 D' U B' F,
11,B' F' U' B2 L R' U2 L' R B F,
11,B' F' U' B2 U' D L U D' B' F,
11,B' F' U' B2 U' D L' U D' B' F,
11,B' F' U' B2 U' D L2 U D' B' F,
11,B' F' U' D B L B' U' D' B F,
11,B' F' U' D B L' B' U D' B F,
11,B' F' U' D B L2 B' U D' B F,
11,B' F' U' D B2 U' D L2 D2 B' F,
11,B' F' U' D F U F' U' D' B F,
11,B' F' U' D F U' F' U D' B F,
11,B' F' U' D F U2 F' U D' B F,
11,B' F' U' D L' U L U' D' B F,
11,B' F' U' D L' U' L U D' B F,
11,B' F' U' D L' U' L U' D' B F,
11,B' F' U' D L' U2 L U' D' B F,
11,B' F' U' D L2 U L2 U' D' B F,
11,B' F' U' D L2 U' L2 U D' B F,
11,B' F' U' D L2 U' L2 U' D' B F,
11,B' F' U' D L2 U2 L2 U' D' B F,
11,B' F' U' D' B U B' U' D B F,
11,B' F' U' D' B U2 B' U D B F,
11,B' F' U' D' B U2 B' U' D B F,
11,B' F' U' D' B2 U' D L2 U B' F,
11,B' F' U' D' F R F' U' D B F,
11,B' F' U' D' F R' F' U' D B F,
11,B' F' U' D' F R2 F' U D B F,
11,B' F' U' D' F R2 F' U' D B F,
11,B' F' U' D' L2 F2 U' D R2 B' F',
11,B' F' U' D' R' U R U D B F,
11,B' F' U' D' R' U' R U D B F,
11,B' F' U' D' R2 F2 U' D R2 B F,
11,B' F' U' F2 D' U R D U' B F',
11,B' F' U' F2 D' U R' D U' B F',
11,B' F' U' F2 D' U R2 D U' B F',
11,B' F' U' F2 L' R D2 L R' B' F',
11,B' F' U' F2 U D' R U' D B F',
11,B' F' U' F2 U D' R' U' D B F',
11,B' F' U' F2 U D' R2 U' D B F',
11,B' F' U' L R' U2 L' R U B' F,
11,B' F' U' L R' U2 L' R U' B' F,
11,B' F' U' L' R B L R' U' B F,
11,B' F' U' L' R B L R' U2 B F,
11,B' F' U' L' R B' L R' U B F,
11,B' F' U' L' R B' L R' U2 B F,
11,B' F' U' L' R B2 L R' U B F,
11,B' F' U' L' R B2 L R' U2 B F,
11,B' F' U' L' R' U2 L R U B F,
11,B' F' U' L' R' U2 L R U' B F,
11,B' F' U2 B F D U B2 D' U R2,
11,B' F' U2 B F D U' B2 D' U R2,
11,B' F' U2 B F D' U R2 D U' B2,
11,B' F' U2 B F D' U' R2 D U' B2,
11,B' F' U2 B F L' R B2 L R' B2,
11,B' F' U2 B F U B F' U2 B' F,
11,B' F' U2 B F U D B2 U D' R2,
11,B' F' U2 B F U D' R2 U' D B2,
11,B' F' U2 B F U L R' U L' R,
11,B' F' U2 B F U L R' U' L' R,
11,B' F' U2 B F U L R' U2 L' R,
11,B' F' U2 B F U' B F' U B' F,
11,B' F' U2 B F U' D B2 U D' R2,
11,B' F' U2 B F U' D' R2 U' D B2,
11,B' F' U2 B F U' L R' U L' R,
11,B' F' U2 B F U' L R' U' L' R,
11,B' F' U2 B F U' L R' U2 L' R,
11,B' F' U2 B F U2 B F' U' B' F,
11,B' F' U2 B F U2 B' F' U' B F,
11,B' F' U2 B F U2 L R U L' R',
11,B' F' U2 B F U2 L R' U L' R,
11,B' F' U2 B F U2 L R' U' L' R,
11,B' F' U2 B F U2 L R' U2 L' R,
11,B' F' U2 B F' D' U' L2 D U F2,
11,B' F' U2 B' F D' U' R2 D U B2,
11,B' F' U2 B' F' D U' L2 D' U F2,
11,B' F' U2 B' F' U' D L2 U D' F2,
11,B' F' U2 B2 D U L' D' U' B' F,
11,B' F' U2 B2 D U' L D' U B' F,
11,B' F' U2 B2 D U' L' D' U B' F,
11,B' F' U2 B2 D U' L' D' U' B' F,
11,B' F' U2 B2 D U' L2 D' U B' F,
11,B' F' U2 B2 L R' U2 L' R B F,
11,B' F' U2 B2 L' R B L R' B' F,
11,B' F' U2 B2 U' D L U D' B' F,
11,B' F' U2 B2 U' D L' U D' B' F,
11,B' F' U2 B2 U' D L' U' D' B' F,
11,B' F' U2 B2 U' D L2 U D' B' F,
11,B' F' U2 F2 D U R' D' U' B F',
11,B' F' U2 F2 D' U R D U' B F',
11,B' F' U2 F2 D' U R' D U' B F',
11,B' F' U2 F2 D' U R2 D U' B F',
11,B' F' U2 F2 L' R D2 L R' B' F',
11,B' F' U2 F2 U D' R U' D B F',
11,B' F' U2 F2 U D' R' U' D B F',
11,B' F' U2 F2 U D' R2 U' D B F',
11,B' F' U2 L R' F2 D2 L' R B F',
11,B' F' U2 L' R B L R' U B F,
11,B' F' U2 L' R B L R' U' B F,
11,B' F' U2 L' R B' L R' U B F,
11,B' F' U2 L' R B' L R' U' B F,
11,B' F' U2 L' R B' L R' U2 B F,
11,B' F' U2 L' R B2 L R' U' B F,
11,B' F' U2 L' R B2 L R' U2 B F,
11,B' F' U2 L' R' U2 L R U' B F,
11,B' F' U2 L' R' U2 L R U2 B F,
11,B' F2 D' F' R' F' R F D B F',
11,B' L R B' F R B F' L' R' B,
11,B' L R B' F R' B F' L' R' B,
11,B' L R' B' F R B F' L' R B,
11,B' L R' B' F R' B F' L' R B,
11,B' L R' D' U F' D U L' R B',
11,B' L R' D' U F' D U' L' R B,
11,B' L R' U D' F' U D L' R B',
11,B' L' R D U' B' D' U L R' B,
11,B' R' B U' B' R2 B U B' R B,
11,B' R' B U' F' U' F U B' R' B,
11,B' R' B U2 B' R' B U2 B' R B,
11,B' R' F R' F' R' B U B' R' B,
11,B' R' F R' F' R2 B U2 F' U' F,
11,B' R' F R2 B R' F' U' R' U R,
11,B' U D' B F' U B' F U D B,
11,B' U D' B F' U B' F U' D B,
11,B' U D' B F' U' B' F U D B,
11,B' U D' B F' U' B' F U' D B,
11,B' U' D' B F' U B' F U D B,
11,B' U' D' B F' U B' F U' D B,
11,B' U' D' B F' U' B' F U D B,
11,B' U' D' B F' U' B' F U' D B,
11,B2 D U B2 D' U' L' R B2 L R,
11,B2 D U L R' U' L' R D' U' B2,
11,B2 D U' B F' L2 B F D' U R2,
11,B2 D U' B' F' L2 B F D' U' R2,
11,B2 D U' B' F' L2 B' F D' U' R2,
11,B2 D U' B2 D' U B F R2 B F',
11,B2 D U' B2 D' U L' R' B2 L R',
11,B2 D U' L R' U' L' R D' U B2,
11,B2 D U' L R' U2 L' R D' U B2,
11,B2 D' U B F' U' B' F D U B',
11,B2 D' U B F' U' B' F D U' B',
11,B2 D' U B F' U2 B' F D U B2,
11,B2 D' U B' F' R2 B F D U R2,
11,B2 D' U R2 D U B' F' U B F,
11,B2 D' U R2 D U B' F' U2 B F,
11,B2 D' U R2 D U L R U' L' R',
11,B2 D' U R2 D U L R U2 L' R',
11,B2 D' U R2 D U L R' U L' R,
11,B2 D' U R2 D U L R' U' L' R,
11,B2 D' U R2 D U L R' U2 L' R,
11,B2 D' U R2 D U' B F' U' B' F,
11,B2 D' U R2 D U' B' F' U' B F,
11,B2 D' U R2 D U' B' F' U2 B F,
11,B2 D' U R2 D U' L R U L' R',
11,B2 D' U R2 D U' L R U2 L' R',
11,B2 D' U R2 D U' L R' U L' R,
11,B2 D' U R2 D U' L R' U' L' R,
11,B2 D' U R2 D U' L R' U2 L' R,
11,B2 D' U' B F' U B' F D U B',
11,B2 D' U' B F' U B' F D U' B',
11,B2 D' U' B F' U2 B' F D U' B2,
11,B2 D' U' R D U B' F' U2 B' F,
11,B2 D' U' R2 D U B F' U B F,
11,B2 D' U' R2 D U B F' U2 B F,
11,B2 D' U' R2 D U L' R B2 L R',
11,B2 D2 L R B' F' L2 B' F' L R,
11,B2 D2 L R' B F R2 B F L' R,
11,B2 D2 L R' B F' R2 B F L' R,
11,B2 D2 L' R B F R2 B F L R',
11,B2 D2 L' R' B' F' L2 B' F' L' R',
11,B2 L R B F U2 B' F' L' R' B2,
11,B2 L R B F' U2 B' F L' R B2,
11,B2 L R B' F R B F' L' R' B',
11,B2 L R D U R2 D U L' R F2,
11,B2 L R U2 L' R B F R2 B' F',
11,B2 L R U2 L' R B' F R2 B' F',
11,B2 L R' B F' U2 B' F L' R' B2,
11,B2 L R' B' F R' B F' L' R B',
11,B2 L R' B' F' R2 B' F L' R D2,
11,B2 L R' D' U F' D U' L' R B2,
11,B2 L R' D' U F2 D U' L' R B2,
11,B2 L R' D' U' F' D U L' R B2,
11,B2 L R' D' U' L2 D' U' L R F2,
11,B2 L R' U' D' F' U D L' R B2,
11,B2 L' R B' F D2 B F' L R B2,
11,B2 L' R B' F' R2 B' F D2 L R',
11,B2 L' R B2 D' U' B D U L R',
11,B2 L' R B2 L R' B' F' U B F,
11,B2 L' R B2 U' D' B U D L R',
11,B2 L' R D U' B' D' U B2 L R',
11,B2 L' R D U' B' D' U L R' B2,
11,B2 L' R D U' B2 D' U B2 L R',
11,B2 L' R D U' B2 D' U L R' B2,
11,B2 L' R D' U' B' D U B2 L R',
11,B2 L' R D' U' B' D U L R' B2,
11,B2 L' R D' U' L2 D' U' L' R' F2,
11,B2 L' R D2 B F' R2 B F L R',
11,B2 L' R U' D B' U D' B2 L R',
11,B2 L' R U' D B2 U D' B2 L R',
11,B2 L' R U' D' B' U D B2 L R',
11,B2 L' R U' D' B' U D L R' B2,
11,B2 L' R' B F D2 B' F' L R B2,
11,B2 L' R' B' F D2 B F' L R' B2,
11,B2 L' R' B' L R' B F R B' F',
11,B2 L' R' B2 D U' B2 D' U L R,
11,B2 L' R' B2 U' D B2 U D' L R,
11,B2 L' R' D U R2 D U L R' F2,
11,B2 R2 B F D U' B2 D' U B' F',
11,B2 R2 B F L' R' D2 L R' B' F',
11,B2 R2 B F U' D B2 U D' B' F',
11,B2 R2 B' F D U' B2 D' U B F',
11,B2 R2 B' F L' R D2 L R B F',
11,B2 R2 B' F U' D B2 U D' B F',
11,B2 U D B2 U' D' L' R B2 L R,
11,B2 U D L R' U' L' R U' D' B2,
11,B2 U D' B F' U' B' F U D B',
11,B2 U D' B F' U' B' F U' D B',
11,B2 U D' B F' U2 B' F U D B2,
11,B2 U D' B' F' R2 B F U D R2,
11,B2 U D' R2 U D B' F' U B F,
11,B2 U D' R2 U D B' F' U2 B F,
11,B2 U D' R2 U D L R U' L' R',
11,B2 U D' R2 U D L R U2 L' R',
11,B2 U D' R2 U D L R' U L' R,
11,B2 U D' R2 U D L R' U' L' R,
11,B2 U D' R2 U D L R' U2 L' R,
11,B2 U D' R2 U' D B F' U' B' F,
11,B2 U D' R2 U' D B' F' U' B F,
11,B2 U D' R2 U' D B' F' U2 B F,
11,B2 U D' R2 U' D L R U L' R',
11,B2 U D' R2 U' D L R U2 L' R',
11,B2 U D' R2 U' D L R' U L' R,
11,B2 U D' R2 U' D L R' U' L' R,
11,B2 U D' R2 U' D L R' U2 L' R,
11,B2 U' D B F' L2 B F U D' R2,
11,B2 U' D B' F' L2 B F U' D' R2,
11,B2 U' D B' F' L2 B' F U' D' R2,
11,B2 U' D B2 U D' B F R2 B F',
11,B2 U' D B2 U D' L' R' B2 L R',
11,B2 U' D L R' U' L' R U D' B2,
11,B2 U' D L R' U2 L' R U D' B2,
11,B2 U' D' B F' U B' F U D B',
11,B2 U' D' B F' U B' F U' D B',
11,B2 U' D' B F' U2 B' F U' D B2,
11,B2 U' D' R U D B' F' U2 B' F,
11,B2 U' D' R2 U D L' R B2 L R',
11,B2 U2 B F L' R' D2 L R B F',
11,B2 U2 B F' L' R' U2 L R B' F,
11,B2 U2 B' F L' R' D2 L R B F',
11,B2 U2 B' F' L' R' U2 L R B' F,
11,D B F L' R B2 L R' B' F' D',
11,D B F L' R D2 L R' B F' D',
11,D B F L' R' D2 L R B' F' D',
11,D B F' D U' L D' U B' F D',
11,D B F' L R' U2 L' R B F D',
11,D B F' R2 D' U B' F D B F,
11,D B F' R2 U D' B' F D B F,
11,D B F' U' D L U D' B' F D',
11,D B' F D' U R D U' B F' D',
11,D B' F D' U' L2 D' U B F' D,
11,D B' F L' R D2 L R' B' F' D',
11,D B' F U D' R U' D B F' D',
11,D B' F U' D' L2 U D' B F' D,
11,D B' F' L R' U2 L' R B' F D',
11,D B' F' L' R' U2 L R B F D',
11,D B' U' B D' U' R' U2 R2 U R',
11,D L R B F U2 B' F' L' R' D',
11,D L R B F' U2 B' F L' R D',
11,D L R' B F' U2 B' F L' R' D',
11,D L R' D' L' R' D' U L R F2,
11,D L R' D' L' R' U D' L R F2,
11,D L' R B' F D2 B F' L R D',
11,D L' R D' U F2 D' U' L R' D,
11,D L' R D' U' L R' F2 D' L' R,
11,D L' R U D' F2 U' D' L R' D,
11,D L' R U' D' L R' F2 D' L' R,
11,D L' R' B F D2 B' F' L R D',
11,D L' R' B' F D2 B F' L R' D',
11,D L' R' B' F R2 B F' L R D',
11,D U B D' U' B F' U B' F R2,
11,D U B F U2 B F' D U' L2 D2,
11,D U B F U2 B' F' R2 D' U F2,
11,D U B F' L2 B F D' U B2 R2,
11,D U B F' L2 B F D' U R2 B2,
11,D U B' F L2 D2 B F' D U B2,
11,D U B2 D' U B2 L' R' B2 L R',
11,D U B2 D' U L' R' B2 L R' B2,
11,D U B2 D' U R2 B' F' U B F,
11,D U B2 D' U R2 B' F' U2 B F,
11,D U B2 D' U' B2 L' R B2 L R,
11,D U B2 D' U' L' R B2 L R B2,
11,D U L R' F2 L' R' F2 D' U F2,
11,D U L R' U L' R B2 D' U R2,
11,D U L2 B F L2 B' F D' U' L2,
11,D U L2 B F' L2 B' F' D' U L2,
11,D U L2 F2 D' U L R B2 L R',
11,D U R2 D U' B F' U B F D2,
11,D U R2 D U' B F' U2 B F D2,
11,D U R2 F2 D' U B F L2 B' F,
11,D U' B F U2 B F' D U' L2 D2,
11,D U' B F U2 B' F' R2 D' U F2,
11,D U' B F' L2 B F D' U B2 R2,
11,D U' B F' L2 B F D' U R2 B2,
11,D U' B' F L2 D2 B F' D U B2,
11,D U' B2 D' U B2 L' R' B2 L R',
11,D U' B2 D' U L' R' B2 L R' B2,
11,D U' B2 D' U R2 B F' U' B' F,
11,D U' B2 D' U R2 B' F' U' B F,
11,D U' B2 D' U R2 B' F' U2 B F,
11,D U' B2 D' U' B2 L' R B2 L R,
11,D U' B2 D' U' L' R B2 L R B2,
11,D U' B2 L R' U L' R D' U R,
11,D U' B2 L R' U L' R D' U' R,
11,D U' F2 L' R U L R' D' U L,
11,D U' L R' F2 L' R' F2 D' U F2,
11,D U' L R' U L' R' D U' B2 D2,
11,D U' L R' U' L' R B2 D' U R2,
11,D U' L R' U' L' R' D U' B2 D2,
11,D U' L2 B F L2 B' F D' U' L2,
11,D U' L2 B F' L2 B' F' D' U L2,
11,D U' L2 F2 D' U L R B2 L R',
11,D U' R2 D U' B F' U' B F D2,
11,D U' R2 D U' B F' U2 B F D2,
11,D U' R2 F2 D' U B F L2 B' F,
11,D' B F L' R B2 L R' B' F' D,
11,D' B F L' R D2 L R' B F' D,
11,D' B F L' R' D2 L R B' F' D,
11,D' B F' L R' U2 L' R B F D,
11,D' B' F D U B F' L2 D B' F,
11,D' B' F D U' L2 D U B F' D',
11,D' B' F L' R D2 L R' B' F' D,
11,D' B' F U D B F' L2 D B' F,
11,D' B' F U' D L2 U D B F' D',
11,D' B' F' L R' U2 L' R B' F D,
11,D' B' F' L' R' U2 L R B F D,
11,D' L R B F U2 B' F' L' R' D,
11,D' L R B F' U2 B' F L' R D,
11,D' L R' B F' U2 B' F L' R' D,
11,D' L R' D' U F2 D U' L' R D,
11,D' L R' U D' F2 U' D L' R D,
11,D' L' R B' F D2 B F' L R D,
11,D' L' R B' F R B F' L R' D,
11,D' L' R B' F R2 B F' L R' D,
11,D' L' R D U B2 L R' D L' R,
11,D' L' R D U F2 D U' L R' D',
11,D' L' R D U' B2 D' U L R' D,
11,D' L' R D U' F2 L R' D' L' R,
11,D' L' R D' U L R' B2 D L' R,
11,D' L' R U D B2 L R' D L' R,
11,D' L' R U D F2 U' D L R' D',
11,D' L' R U D' L R' B2 D L' R,
11,D' L' R U' D B2 U D' L R' D,
11,D' L' R U' D F2 L R' D' L' R,
11,D' L' R' B F D2 B' F' L R D,
11,D' L' R' B' F D2 B F' L R' D,
11,D' L' R' B' F R2 B F' L R D,
11,D' U B F' L2 B F L2 D U' L2,
11,D' U B F' U B F D' U R2 D2,
11,D' U B F' U B' F R2 D U' B2,
11,D' U B F' U' B F D' U R2 D2,
11,D' U B F' U2 B F D' U R2 D2,
11,D' U B' F D2 L2 B F' D' U B2,
11,D' U B2 D' U L R' U L' R' D2,
11,D' U B2 D' U L R' U2 L' R' D2,
11,D' U B2 L2 D U' L' R' F2 L' R,
11,D' U F2 D' U L R U2 L R' D2,
11,D' U L R' F2 L' R' D U' R2 B2,
11,D' U L' R' U2 L R B2 D U' L2,
11,D' U L' R' U2 L R' D' U F2 D2,
11,D' U L2 B' F U' B F' D U' F',
11,D' U R D U L R U' L' R' B2,
11,D' U R2 B F' U' B' F D U B',
11,D' U R2 B F' U' B' F D U' B',
11,D' U R2 D U L R' U2 L' R B2,
11,D' U R2 D U' B2 L R U L' R',
11,D' U R2 D U' B2 L R U2 L' R',
11,D' U R2 D U' B2 L R' U L' R,
11,D' U R2 D U' B2 L R' U' L' R,
11,D' U R2 D U' B2 L R' U2 L' R,
11,D' U R2 D U' R2 B F R2 B F',
11,D' U R2 D' U L R' F2 L' R D2,
11,D' U R2 D' U L' R F2 D2 L R',
11,D' U' B F' L2 B F L2 D U' L2,
11,D' U' B F' U B F D' U R2 D2,
11,D' U' B F' U' B F D' U R2 D2,
11,D' U' B F' U' B' F R2 D U' B2,
11,D' U' B F' U2 B F D' U R2 D2,
11,D' U' B' F D2 L2 B F' D' U B2,
11,D' U' B2 D' U L R' U' L' R' D2,
11,D' U' B2 D' U L R' U2 L' R' D2,
11,D' U' B2 L2 D U' L' R' F2 L' R,
11,D' U' F2 D' U L R U2 L R' D2,
11,D' U' L R' F2 L' R' D U' R2 B2,
11,D' U' L' R' U2 L R B2 D U' L2,
11,D' U' L' R' U2 L R' D' U F2 D2,
11,D' U' R2 D U L R' U2 L' R B2,
11,D' U' R2 D U' B2 L R U' L' R',
11,D' U' R2 D U' B2 L R U2 L' R',
11,D' U' R2 D U' B2 L R' U L' R,
11,D' U' R2 D U' B2 L R' U' L' R,
11,D' U' R2 D U' B2 L R' U2 L' R,
11,D' U' R2 D U' R2 B F R2 B F',
11,D' U' R2 D' U L R' F2 L' R D2,
11,D' U' R2 D' U L' R F2 D2 L R',
11,D2 B F D2 L R D2 L' R' B' F',
11,D2 B F L R D2 L' R' D2 B' F',
11,D2 B F L' R D2 L R' B F' D2,
11,D2 B F L' R' D2 L R B' F' D2,
11,D2 B F' D U L' D' U' B' F D2,
11,D2 B F' D U L2 D' U' B' F D2,
11,D2 B F' L R' U2 L' R B F D2,
11,D2 B' F D U R' D' U' B F' D2,
11,D2 B' F D U R2 D' U' B F' D2,
11,D2 B' F L' R B L R' B F' D2,
11,D2 B' F L' R D2 L R' B' F' D2,
11,D2 B' F' L R' U2 L' R B' F D2,
11,D2 B' F' L' R B L R' B F D2,
11,D2 B' F' L' R B2 L R' B F D2,
11,D2 B' F' L' R' U2 L R B F D2,
11,D2 L R B F U2 B' F' L' R' D2,
11,D2 L R B F' U2 B' F L' R D2,
11,D2 L R B' F R' B F' L' R' D2,
11,D2 L R B' F R2 B F' L' R' D2,
11,D2 L R' B F' R2 B F L' R B2,
11,D2 L R' B F' U2 B' F L' R' D2,
11,D2 L R' D' U' F D U L' R D2,
11,D2 L R' D' U' F2 D U L' R D2,
11,D2 L' R B' F D2 B F' L R D2,
11,D2 L' R B' F R B F' L R' D2,
11,D2 L' R B' F R2 B F' L R' D2,
11,D2 L' R D' U' B D U L R' D2,
11,D2 L' R D' U' B2 D U L R' D2,
11,D2 L' R' B F D2 B' F' L R D2,
11,D2 L' R' B' F D2 B F' L R' D2,
11,D2 L' R' B' F' D2 B F D2 L R,
11,D2 L' R' D2 B' F' D2 B F L R,
11,F D U B' F' U2 B F D' U F',
11,F D U' B' F' U2 B F D' U' F',
11,F D' U B' F' U2 B F D U F',
11,F D' U' B' F' U2 B F D U' F',
11,F D' U' L R' U' L' R D U F',
11,F R U R2 F R F U F2 U2 F',
11,F R' F' R B' R2 F R F' R B,
11,F R' F' R F R B' R B R2 F',
11,F R' F' R F U F' U F U2 F',
11,F R' F' R F' U F U' F' U F,
11,F R' F' R F' U' F U' F' U2 F,
11,F R' F' R F' U2 F U F' U F,
