htm,alg,notes
8,B' D' U' R' U R' D B,
8,B' D' U' R' U R2 D B,
8,B' D' U' R2 U R' D B,
8,B' F R B R' F2 U F,
8,B' F R B R' F2 U' F,
8,B' F R B R2 F' U R,
8,B' F R B R2 F' U' R,
8,B' F R B R2 F' U2 R,
8,B' F R' F' R B2 U B',
8,B' F R' F' R B2 U' B',
8,B' F R' F' R B2 U2 B',
8,B' F R2 B F' R' U2 R',
8,B' F R2 B R2 F2 U2 F,
8,B' F R2 F' R2 B2 U B',
8,B' F R2 F' R2 B2 U' B',
8,B' F R2 F' R2 B2 U2 B',
8,B' R B F R F' U2 R',
8,B' R B F R' F' U2 R',
8,B' R B F R2 F' U' R',
8,B' R B F R2 F' U2 R',
8,B' R F B R F' U2 R',
8,B' R F B R' F' U2 R',
8,B' R F B R2 F' U' R',
8,B' R F B R2 F' U2 R',
8,B' R F R B F' U R',
8,B' R F R F' B U R',
8,B' R F R' B F' U' R',
8,B' R F R' F' B U' R',
8,B' R' B F' U2 F U2 R',
8,B' R' F' B U2 F U2 R',
8,B' R2 B F R F' U R,
8,B' R2 B F R F' U' R,
8,B' R2 B F R F' U2 R,
8,B' R2 B F R2 F2 U' F,
8,B' R2 B F' U' F U R2,
8,B' R2 F B R F' U R,
8,B' R2 F B R F' U2 R,
8,B' U F' U' B2 U B' F,
8,B' U F' U' B2 U F B',
8,B2 D' U' F' U F D B2,
8,B2 L R U2 L' U2 R' B2,
8,B2 L' B' L B' F' U' F,
8,B2 L' B' L F' U' B' F,
8,B2 L' B' L R U R' B',
8,B2 U' F' U B' F U B',
8,B2 U' F' U B' F U' B',
8,B2 U' F' U B' F U2 B',
8,B2 U' F' U F B' U B',
8,B2 U2 B' R2 F R2 B' F',
8,D F2 U2 F2 D U R2 D2,
8,D L R' U R U' L' D',
8,D L U R' U' L' R D',
8,D R2 D U B2 U2 B2 D2,
8,D U B L' B L B2 D',
8,D U B2 L' B' L B' D',
8,D U B2 U2 B2 D' U' R2,
8,D U L2 D2 R2 D2 L2 D',
8,D U L2 U2 L2 D2 R2 D,
8,D U R' F R' F' R2 D',
8,D U R2 D' U' F2 U2 F2,
8,D U R2 D2 L2 U2 L2 D,
8,D U R2 F R F' R D',
8,D U R2 U' R U R2 D',
8,D U R2 U2 R2 U2 R2 D',
8,D U' B L U2 L' B' D',
8,D U' B' D' R' D B D',
8,D U' B2 U2 B2 D' U' R2,
8,D U' F' R' U' R F D',
8,D U' L' B2 L D' U R2,
8,D U' L2 D2 R2 D2 L2 D',
8,D U' L2 U2 L2 D2 R2 D,
8,D U' R' B' R2 B R D',
8,D U' R' F' U2 F R D',
8,D U' R2 D' U' F2 U2 F2,
8,D U' R2 D2 L2 U2 L2 D,
8,D U' R2 U' R2 U R2 D',
8,D U' R2 U2 R2 U2 R2 D',
8,D' B U' F' U B' F D,
8,D' B' F R' F' R B D,
8,D' B' F R2 F' R2 B D,
8,D' B' R' F R B F' D,
8,D' B' U F' U' B F D,
8,D' B2 U2 B2 D' U' R2 D2,
8,D' L F R' F' L' R D,
8,D' L R' F R F' L' D,
8,D' L R' F2 R F2 L' D,
8,D' L U' R U L' R' D,
8,D' L' U R U' L R' D,
8,D' L' U' R U L R' D,
8,D' R2 D' U' F2 U2 F2 D2,
8,D' U B R U R' B' D,
8,D' U B R U' R' B' D,
8,D' U F D R D' F' D,
8,D' U F D R' D' F' D,
8,D' U F' L' U' L F D,
8,D' U F2 U2 F2 D U R2,
8,D' U L F2 L' D U' R2,
8,D' U L2 D2 R2 D2 L2 D,
8,D' U L2 U2 L2 D2 R2 D',
8,D' U R B U' B' R' D,
8,D' U R F R2 F' R' D,
8,D' U R2 D U B2 U2 B2,
8,D' U R2 D2 L2 U2 L2 D',
8,D' U R2 U R2 U' R2 D,
8,D' U R2 U2 R2 U2 R2 D,
8,D' U' B R U R' B' D,
8,D' U' F D R D' F' D,
8,D' U' F D R2 D' F' D,
8,D' U' F' L' U L F D,
8,D' U' F2 U2 F2 D U R2,
8,D' U' L2 D2 R2 D2 L2 D,
8,D' U' L2 U2 L2 D2 R2 D',
8,D' U' R B U B' R' D,
8,D' U' R F R2 F' R' D,
8,D' U' R2 D U B2 U2 B2,
8,D' U' R2 D2 L2 U2 L2 D',
8,D' U' R2 U R U' R2 D,
8,D' U' R2 U R2 U' R2 D,
8,D' U' R2 U2 R2 U2 R2 D,
8,D2 B2 U2 B2 D' U' R2 D',
8,D2 F2 U2 F2 D U R2 D,
8,D2 R2 D U B2 U2 B2 D,
8,D2 R2 D' U' F2 U2 F2 D',
8,F B' R B R' F2 U F,
8,F B' R B R' F2 U' F,
8,F B' R' F' R B2 U B',
8,F B' R' F' R B2 U' B',
8,F B' R2 B R2 F2 U2 F,
8,F B' R2 F' R2 B2 U2 B',
8,F D R D' B F' U B',
8,F D R D' B F' U' B',
8,F D R D' B F' U2 B',
8,F D R D' F' B U' B',
8,F D R D' F' B U2 B',
8,F D R' U R' D' U' F',
8,F D R2 U R' D' U' F',
8,F R B F' U2 B' U R,
8,F R B F' U2 B' U' R,
8,F R B F' U2 B' U2 R,
8,F R F' B U2 B' U2 R,
8,F R' B' F' R B U R,
8,F R' B' F' R B U' R,
8,F R' B' F' R B U2 R,
8,F R' B' F' R' B U R,
8,F R' B' F' R' B U' R,
8,F R' B' F' R' B U2 R,
8,F R' B' F' R2 B U R,
8,F R' B' F' R2 B U' R,
8,F R' B' F' R2 B U2 R,
8,F R' B' R B F' U R,
8,F R' B' R B F' U' R,
8,F R' B' R B F' U2 R,
8,F R' B' R F' B U R,
8,F R' B' R' B F' U R,
8,F R' B' R' B F' U' R,
8,F R' B' R' B F' U2 R,
8,F R' B' R' F' B U' R,
8,F R' B' R2 B F' U R,
8,F R' B' R2 B F' U' R,
8,F R' B' R2 B F' U2 R,
8,F R' F' B' R B U2 R,
8,F R' F' B' R' B U2 R,
8,F R' F' B' R2 B U R,
8,F R' F' B' R2 B U2 R,
8,F R2 B' F' R' B U' R',
8,F R2 B' F' R' B U2 R',
8,F R2 F' B' R' B U' R',
8,F R2 F' B' R' B U2 R',
8,F U' B U F2 U' B' F,
8,F U' B U F2 U' F B',
8,F U' R' F' L' U L R,
8,F' B L U' L' U' F B',
8,F' B L U2 L' B' U' F,
8,F' B L U2 L' B' U2 F,
8,F' B L' U L U F B',
8,F' B L' U2 L F U B',
8,F' B L' U2 L F U2 B',
8,F' B L2 B L2 B2 U2 F,
8,F' B L2 F' L2 F2 U2 B',
8,F' B U B' L' U L F,
8,F' B U F R U2 R' B',
8,F' B U' B' R' U2 R F,
8,F' B U' F L U' L' B',
8,F' L' B' R B L R' F,
8,F' L' R B' R' B L F,
8,F' L' R' U' L U2 R F,
8,F' L' R' U' R U' L F,
8,F' L' R' U' R U2 L F,
8,F' L' R' U2 L R U F,
8,F' L' R' U2 R U L F,
8,F' L' R' U2 R U' L F,
8,F' L' U L B U2 B' F,
8,F' L' U' L B U B' F,
8,F' L' U' L B U2 B' F,
8,F' L' U' L B U2 F B',
8,F' L' U2 L B F U B',
8,F' L' U2 L B F U' B',
8,F' L' U2 L B F U2 B',
8,F' L' U2 L F B U2 B',
8,F' L' U2 L R' U R F,
8,F' L' U2 L R' U' R F,
8,F' L' U2 L R' U2 R F,
8,F' L' U2 R' U L R F,
8,F' L' U2 R' U' L R F,
8,F' L' U2 R' U2 L R F,
8,F' R B' R' B2 U' B' F,
8,F' R B' R' B2 U2 B' F,
8,F' R' U L R F' L' F2,
8,F' R' U R B F U B',
8,F' R' U R B F U' B',
8,F' R' U R B F U2 B',
8,F' R' U R F B U B',
8,F' R' U R F B U' B',
8,F' R' U R2 B' R' B F,
8,F' R' U R2 B' R' F B,
8,F' R' U' L R F' L' F2,
8,F' R' U' L' R U L F,
8,F' R' U' L' U2 L R F,
8,F' R' U' R B U2 B' F,
8,F' R' U2 L' R U2 L F,
8,F' R' U2 R B U B' F,
8,F' R' U2 R B U' B' F,
8,F' U B F R U R' B',
8,F' U B F' U B' U' F2,
8,F' U B L U2 L' B' F,
8,F' U B L' U2 L B' F,
8,F' U B' F R B U R',
8,F' U B' F R B U2 R',
8,F' U F B R U R' B',
8,F' U F2 R2 B' F' R2 B,
8,F' U' B F L U L' B',
8,F' U' B F L U' L' B',
8,F' U' B F L U2 L' B',
8,F' U' B F L' B L B2,
8,F' U' B L U L' B' F,
8,F' U' B L U L' F B',
8,F' U' B L U' L' B' F,
8,F' U' B L' U L B' F,
8,F' U' B' F D' R D B,
8,F' U' B' F D' R' D B,
8,F' U' B' F D' R2 D B,
8,F' U' B2 L' B' L B' F,
8,F' U' B2 L2 B' L2 B' F,
8,F' U' F B L U L' B',
8,F' U' F B' D' R D B,
8,F' U' F2 R B' R' B F',
8,F' U' F2 R B' R' F' B,
8,F' U' F2 R2 B' R2 B F',
8,F' U' F2 U' B U B' F',
8,F' U' L' R' U L R F,
8,F' U' L' R' U' L R F,
8,F' U' L' R' U2 L R F,
8,F' U2 B F R U2 R' B',
8,F' U2 B L U' L' B' F,
8,F' U2 B L U2 L' B' F,
8,F2 L' R' U' L U R F2,
8,F2 L' R' U2 L U2 R F2,
8,F2 R' U' L' U L R F2,
8,F2 U B U' B' F U' F,
8,F2 U B U' F B' U' F,
8,F2 U B U' F U' B' F,
8,L B F R' F' R B' L',
8,L B R' F R B' F' L',
8,L B U F' U' B' F L',
8,L B U F' U' F B' L',
8,L B U2 F' U2 B' F L',
8,L B U2 F' U2 F B' L',
8,L D' F2 D L' R U' R2,
8,L D' F2 D U' R2 U L',
8,L D' U F' U' F D L',
8,L D' U' R U R' D L',
8,L F R' U F' U' L' R,
8,L F R2 F R F2 L' R,
8,L F R2 F' L' R U R,
8,L F R2 F' L' R U' R,
8,L F R2 F' L' R U2 R,
8,L F U' R' U F' L' R,
8,L F2 D U' R2 D' U L',
8,L R F R' F' L' U2 R',
8,L R F' R F R' F L',
8,L R F2 R' F2 L' U' R',
8,L R F2 R2 F2 L' U2 R',
8,L R U L' B' R' U' B,
8,L R' D' F' D L' U R,
8,L R' D' F' D L' U' R,
8,L R' D' F' D L' U2 R,
8,L R' F R' F R2 F2 L',
8,L R' F U' R U F' L',
8,L R' F2 R' F' R2 F' L',
8,L R' U F U' R F' L',
8,L R' U2 L' B2 R B2 R,
8,L U F2 D U' R2 D' L',
8,L U' R2 U L' R U' R2,
8,L U2 L' R' B2 R2 B2 R,
8,L' B F' U' B' U F L,
8,L' B' R2 B L R U R,
8,L' B' R2 B L R U' R,
8,L' B' R2 B L R U2 R,
8,L' B' R2 B L R' U R',
8,L' B' U R U' B L R',
8,L' B2 R2 B R' B L R',
8,L' B2 R2 B2 L R' U' R',
8,L' D B U' B' D' U L,
8,L' D U' B U B' D' L,
8,L' D' R2 D U' B2 U L,
8,L' D' U R U' R' D L,
8,L' D' U R2 D U' B2 L,
8,L' F U R' U' F' L R,
8,L' F' U' B U B' F L,
8,L' F' U' B U F B' L,
8,L' F' U2 B U2 B' F L,
8,L' F' U2 B U2 F B' L,
8,L' R B2 R2 B2 L U2 R2,
8,L' R D B D' L U' R',
8,L' R U R2 U' L U R,
8,L' R U R2 U' L U' R,
8,L' R U R2 U' L U2 R,
8,L' R U' B' U R' B L,
8,L' R' B' R' B L U R,
8,L' R' B' R' B L U' R,
8,L' R' B' R' B L U2 R,
8,L' R' B' R2 B L U R,
8,L' R' B' R2 B L U' R,
8,L' R' B' R2 B L U2 R,
8,L' R' B2 R' B2 L U R,
8,L' R' B2 R' B2 L U' R,
8,L' R' B2 R' B2 L U2 R,
8,L' R' B2 R2 B2 L U R,
8,L' R' B2 R2 B2 L U' R,
8,L' R' B2 R2 B2 L U2 R,
8,L' R' D B2 D' L U2 R2,
8,L' R' F U R U' F' L,
8,L' R' U F R F' U' L,
8,L' R' U R2 U' L U' R',
8,L' R' U' L F R U F',
8,L' U R2 D U' B2 D' L,
8,L' U2 L R F2 R2 F2 R',
8,R B F R' F' R B' R2,
8,R B F' U F U B' R,
8,R B F' U' F U' B' R,
8,R B F' U2 B' F U R,
8,R B F' U2 B' F U' R,
8,R B F' U2 B' F U2 R,
8,R B F' U2 B' U F R,
8,R B F' U2 B' U' F R,
8,R B F' U2 B' U2 F R,
8,R B L U' L' B2 R' B,
8,R B R U R' B' U' R2,
8,R B R U' R' U B' R2,
8,R B R U2 R' B' U2 R2,
8,R B R' U' B' D' R D,
8,R B U B' F R F' R',
8,R B U B' R F R2 F',
8,R B U' B' F R' F' R',
8,R B U' B' R F R2 F',
8,R B U' B' U' B' R' B,
8,R B U' B' U' R2 U R,
8,R B U' B' U' R2 U' R,
8,R B U' B' U' R2 U2 R,
8,R B U' B2 U' R' U B,
8,R B U2 B' F R2 F' R',
8,R B U2 B' R' B U B',
8,R B U2 B' R' B U' B',
8,R B U2 B' R' B U2 B',
8,R B U2 B2 R' B2 U B',
8,R B U2 B2 R' B2 U' B',
8,R B U2 B2 R' B2 U2 B',
8,R B U2 F' U2 B' F R,
8,R B U2 F' U2 F B' R,
8,R B' D' R2 D R' B R2,
8,R B' D2 L' F2 L D2 B,
8,R B' F R B F' U' R',
8,R B' F R' B F' U R',
8,R B' F R' B F' U2 R',
8,R B' F R' B R2 F' R',
8,R B' F R' F' R B R2,
8,R B' F R2 B F' U' R',
8,R B' F R2 B R' F' R',
8,R B' F R2 F' R B R2,
8,R B' F' R B R' F R',
8,R B' R B U R U' R2,
8,R B' R F R' B R' F',
8,R B' R U' R U B R2,
8,R B' R U' R' U B R2,
8,R B' R U' R2 U R2 B,
8,R B' R' B R2 B' R2 B,
8,R B' R' B R2 F R2 F',
8,R B' R' B U F' U F,
8,R B' R' B U F' U' F,
8,R B' R' B U' R U' R',
8,R B' R' B U' R U2 R',
8,R B' R' B U2 F' U' F,
8,R B' R' B U2 R U R',
8,R B' R' B U2 R U' R',
8,R B' R' F' U F U' B,
8,R B' R' U F' U' B F,
8,R B' R' U F' U' F B,
8,R B' R2 B R B' R B,
8,R B' R2 B2 U2 B2 R B,
8,R B' R2 F R' B F' R2,
8,R B' U' R2 U R' B R2,
8,R B2 D2 L' F2 L D2 B2,
8,R B2 R2 B2 R B2 R B2,
8,R B2 U B2 D' R2 D R,
8,R D B R B' R' D' R',
8,R D B U' B' D' U' R',
8,R D B2 U B2 D' U R',
8,R D B2 U' B2 D' U R',
8,R D B2 U2 B2 D' U R',
8,R D L' B L D' U' R',
8,R D R B R' B' D' R',
8,R D R' U R D' U' R',
8,R D U L' B L D' R',
8,R D U L' B' L D' R',
8,R D U L' B2 L D' R',
8,R D U R' U R D' R',
8,R D U R' U' R D' R',
8,R D U R' U2 R D' R',
8,R D' F' R' F R D R2,
8,R D' F' U' R' F R D,
8,R D' F2 U' F2 D U R',
8,R D' L D R' D' L' D,
8,R D' L2 D R' D' L2 D,
8,R D' R U' R' D U R2,
8,R D' R2 D B2 U' B2 R,
8,R D' R2 D R D' R D,
8,R D' U F2 U F2 D R',
8,R D' U F2 U' F2 D R',
8,R D' U F2 U2 F2 D R',
8,R F B' R F' B U' R',
8,R F B' R' B R2 F' R',
8,R F B' R2 B R' F' R',
8,R F B' R2 F' B U' R',
8,R F B' R2 F' R B R2,
8,R F D R D' F' U' R2,
8,R F D R D2 F D F2,
8,R F D' F D F' R' F',
8,R F D2 L B' L' D2 F',
8,R F L2 F' R' F L2 F',
8,R F R B F' U B' R',
8,R F R B F' U' B' R',
8,R F R F' B U B' R',
8,R F R F' B U' B' R',
8,R F R F' R F R2 F',
8,R F R F' R' F' U F,
8,R F R F' U' B' R' B,
8,R F R F' U' R2 U R,
8,R F R F' U' R2 U' R,
8,R F R F' U' R2 U2 R,
8,R F R U R U' F' R',
8,R F R' B F' U B' R',
8,R F R' B F' U' B' R',
8,R F R' B' R' B F' R',
8,R F R' B' R' F' B R',
8,R F R' B' R' F' R' B,
8,R F R' F' R F R2 F',
8,R F R' F' R' F' U F,
8,R F R' F' U' B' R' B,
8,R F R' F' U' R2 U R,
8,R F R' F' U' R2 U' R,
8,R F R' F' U' R2 U2 R,
8,R F R2 B' R B F' R',
8,R F R2 B' R F' B R',
8,R F R2 B' R F' R' B,
8,R F R2 F' R' B U B',
8,R F R2 F' R' B U' B',
8,R F R2 F' R' B U2 B',
8,R F R2 F' R2 F R F',
8,R F R2 U R' U' F' R',
8,R F U R U' F' U R',
8,R F U R U' F' U2 R',
8,R F U R U' R2 F' R',
8,R F U R2 U' R F' R',
8,R F' B U2 B' U2 F R,
8,R F' B U2 F B' U' R,
8,R F' L F' L' F2 U2 R2,
8,R F' R' U R U' F R',
8,R F' U F U B' R B,
8,R F' U F U' F R' F',
8,R F' U' B U' B' F R,
8,R F' U' B U' F B' R,
8,R F' U2 B' F R2 B R',
8,R F' U2 F R B' R B,
8,R F2 D2 B L B' D2 F2,
8,R F2 L B' D2 B L' F2,
8,R F2 R F2 R F2 R2 F2,
8,R F2 R U' F2 U R' F2,
8,R F2 R2 F2 L' R' U2 L,
8,R F2 U' F2 R' D R' D',
8,R F2 U' R F2 R' U F2,
8,R F2 U2 R F2 R' U2 F2,
8,R U B F' U2 B' F R,
8,R U B' D B' D' B2 R',
8,R U B' D' R D R2 B,
8,R U B' R' B R' U R,
8,R U B' R' B R' U' R,
8,R U B' R' B R' U2 R,
8,R U B' R' D' R D B,
8,R U B' R' D' R' D B,
8,R U B' R' D' R2 D B,
8,R U B' R2 U' R U B,
8,R U B2 D B D' B R',
8,R U B2 D B D' R' B,
8,R U B2 R' B2 L U2 L',
8,R U B2 R' D' R D B2,
8,R U F R' B' F' R' B,
8,R U F R' F' R2 U R,
8,R U F R' F' R2 U' R,
8,R U F R' F' R2 U2 R,
8,R U F' U2 B' F R B,
8,R U F' U2 F B' R B,
8,R U L F2 R F2 L' R',
8,R U L F2 R' F2 L' R',
8,R U L F2 R2 F2 L' R',
8,R U L' D B D' L R',
8,R U L' D B' D' L R',
8,R U L' D B2 D' L R',
8,R U R D' F2 U F2 D,
8,R U R D2 L2 U2 L2 D2,
8,R U R F R F' U R,
8,R U R F R F' U' R,
8,R U R F R F' U2 R,
8,R U R F R2 F2 U' F,
8,R U R F' U' F U R2,
8,R U R U' F' U F R2,
8,R U R' B L U L' B',
8,R U R' B L U' L' B',
8,R U R' B L U2 L' B',
8,R U R' B L' B L B2,
8,R U R' B' D' R D B,
8,R U R' B' D' R' D B,
8,R U R' B' D' R2 D B,
8,R U R' B2 L' B' L B',
8,R U R' D' F' U F D,
8,R U R' D' F' U' F D,
8,R U R' D' F' U2 F D,
8,R U R' D' R U R' D,
8,R U R' D' R U' R' D,
8,R U R' D' R U2 R' D,
8,R U R' F' R' U R F,
8,R U R' F' R' U' R F,
8,R U R' F' R' U2 R F,
8,R U R' U B' R B R',
8,R U R' U R B' R' B,
8,R U R' U R2 B' R2 B,
8,R U R' U' B' R B R',
8,R U R' U' B' R2 B R2,
8,R U R' U' F R2 F' R2,
8,R U R' U' R B' R' B,
8,R U R' U2 B' R B R',
8,R U R' U2 R B' R' B,
8,R U R' U2 R2 F R2 F',
8,R U R2 B' R B U R,
8,R U R2 B' R B U' R,
8,R U R2 B' R B U2 R,
8,R U R2 B' R' B U R,
8,R U R2 B' R' B U' R,
8,R U R2 B' R' B U2 R,
8,R U R2 B' R2 B U R,
8,R U R2 B' R2 B U' R,
8,R U R2 B' R2 B U2 R,
8,R U R2 F' U F U R,
8,R U R2 F' U F U' R,
8,R U R2 F' U F U2 R,
8,R U R2 F' U F2 R F',
8,R U R2 F' U' F U' R,
8,R U R2 F' U' F U2 R,
8,R U R2 F' U2 F U R,
8,R U R2 F' U2 F U' R,
8,R U R2 F' U2 F U2 R,
8,R U R2 U B' R B R,
8,R U R2 U B' R' B R,
8,R U R2 U B' R2 B R,
8,R U R2 U F R' F' R2,
8,R U R2 U F' U F R,
8,R U R2 U F' U' F R,
8,R U R2 U F' U2 F R,
8,R U R2 U R B U B',
8,R U R2 U R B U' B',
8,R U R2 U R B U2 B',
8,R U R2 U R F' U2 F,
8,R U R2 U R' B' R2 B,
8,R U R2 U R2 B' R' B,
8,R U R2 U' B' R B R,
8,R U R2 U' B' R' B R,
8,R U R2 U' B' R2 B R,
8,R U R2 U' F R' F' R2,
8,R U R2 U' F' U' F R,
8,R U R2 U' F' U2 F R,
8,R U R2 U' R B U B',
8,R U R2 U' R B U' B',
8,R U R2 U' R B U2 B',
8,R U R2 U' R F' U2 F,
8,R U R2 U' R' B' R2 B,
8,R U R2 U' R2 B' R' B,
8,R U R2 U2 B' R B R,
8,R U R2 U2 B' R' B R,
8,R U R2 U2 B' R2 B R,
8,R U R2 U2 F R' F' R2,
8,R U R2 U2 F' U F R,
8,R U R2 U2 F' U' F R,
8,R U R2 U2 F' U2 F R,
8,R U R2 U2 R B U B',
8,R U R2 U2 R B U' B',
8,R U R2 U2 R B U2 B',
8,R U R2 U2 R2 B' R' B,
8,R U' B' D' R2 D R B,
8,R U' B' F R2 B F' R',
8,R U' B' F R2 F' R' B,
8,R U' B' R B F R2 F',
8,R U' B' R B R U R,
8,R U' B' R B R U' R,
8,R U' B' R B R U2 R,
8,R U' B' R F R2 B F',
8,R U' B' R F R2 F' B,
8,R U' B' R' B F' U F,
8,R U' B' R' B F' U' F,
8,R U' B' R' B F' U2 F,
8,R U' B' R' B R U R',
8,R U' B' R' F' B U F,
8,R U' B' R' F' B U' F,
8,R U' B' R' F' B U2 F,
8,R U' B' R2 F R B F',
8,R U' B' R2 F R F' B,
8,R U' F B' R2 F' R' B,
8,R U' F R2 B' F' R' B,
8,R U' F R2 F' R2 U R,
8,R U' F R2 F' R2 U' R,
8,R U' F R2 F' R2 U2 R,
8,R U' F U R2 U' F' R',
8,R U' L F R' F' L' R',
8,R U' L F R2 F' L' R',
8,R U' L U' R2 U L' R,
8,R U' L' R B2 R2 B2 L,
8,R U' R B' R2 B2 U B',
8,R U' R B' R2 B2 U' B',
8,R U' R B' R2 B2 U2 B',
8,R U' R D B2 U' B2 D',
8,R U' R F R2 F2 U2 F,
8,R U' R U2 B U2 B' R2,
8,R U' R U2 F' U2 F R2,
8,R U' R' B R U R' B',
8,R U' R' B' R B U R',
8,R U' R' D R' U R D',
8,R U' R' F D R D' F',
8,R U' R' U R2 F R2 F',
8,R U' R' U' R2 F R2 F',
8,R U' R' U2 B' R2 B R2,
8,R U' R' U2 F R2 F' R2,
8,R U' R2 F U R U' F',
8,R U' R2 F' U F2 R F',
8,R U' R2 F' U2 F2 R F',
8,R U' R2 U R' F R2 F',
8,R U' R2 U' R F' U' F,
8,R U' R2 U' R F' U2 F,
8,R U' R2 U' R' B' R2 B,
8,R U' R2 U2 R F' U F,
8,R U' R2 U2 R F' U' F,
8,R U' R2 U2 R' F R2 F',
8,R U2 B U' B' R2 U R,
8,R U2 B U' B' R2 U' R,
8,R U2 B U' B' R2 U2 R,
8,R U2 B' D' R2 D R B,
8,R U2 B' F R' B F' R',
8,R U2 B' F R' F' R' B,
8,R U2 B' F R2 B F' R',
8,R U2 B' F R2 F' R' B,
8,R U2 B' R B R U R,
8,R U2 B' R B R U' R,
8,R U2 B' R B R U2 R,
8,R U2 B' R' B F' U' F,
8,R U2 B' R' B R U R',
8,R U2 B' R' B R U' R',
8,R U2 B' R' F' B U' F,
8,R U2 B' R2 F R B F',
8,R U2 B' R2 F R F' B,
8,R U2 B' U' R2 U R B,
8,R U2 F B' R' F' B R',
8,R U2 F B' R' F' R' B,
8,R U2 F B' R2 F' R' B,
8,R U2 F R' B' F' R' B,
8,R U2 F R' F' R2 U R,
8,R U2 F R' F' R2 U' R,
8,R U2 F R' F' R2 U2 R,
8,R U2 L F R' F' L' R',
8,R U2 L' R B' R2 B L,
8,R U2 R B' R2 B2 U B',
8,R U2 R B' R2 B2 U' B',
8,R U2 R B' R2 B2 U2 B',
8,R U2 R F R2 F2 U2 F,
8,R U2 R F' U2 F U2 R2,
8,R U2 R U2 B U2 B' R2,
8,R U2 R' B R U' R' B',
8,R U2 R' B' R B U' R',
8,R U2 R' D B U2 B' D',
8,R U2 R' D R' U2 R D',
8,R U2 R' F D R' D' F',
8,R U2 R' U R2 B' R2 B,
8,R U2 R' U R2 F R2 F',
8,R U2 R' U' B' R2 B R2,
8,R U2 R' U' F R2 F' R2,
8,R U2 R' U2 B' R2 B R2,
8,R U2 R' U2 F R2 F' R2,
8,R U2 R' U2 R2 F R2 F',
8,R U2 R2 F' U F2 R F',
8,R U2 R2 F' U2 F2 R F',
8,R U2 R2 U R F' U2 F,
8,R U2 R2 U R' B' R2 B,
8,R U2 R2 U' R F' U F,
8,R U2 R2 U' R F' U2 F,
8,R U2 R2 U' R' B' R2 B,
8,R U2 R2 U' R' F R2 F',
8,R' B F' U F U' B' R,
8,R' B F' U2 B' F U R',
8,R' B F' U2 F U2 B' R',
8,R' B L U' L' B' U R2,
8,R' B U B' F' U F R',
8,R' B U B' U F R' F',
8,R' B U F' U B' F R',
8,R' B U F' U F B' R',
8,R' B U F' U' B' F R,
8,R' B U' B' U' F R' F',
8,R' B' D' F' R F D B,
8,R' B' D' R' D2 B' D' B2,
8,R' B' D2 L' F L D2 B,
8,R' B' F R F' R B R,
8,R' B' F R F' R' B R,
8,R' B' F R F' R2 B R,
8,R' B' F R' B F' U R,
8,R' B' F R' B F' U' R,
8,R' B' F R' B F' U2 R,
8,R' B' F R' B R' F' R2,
8,R' B' F R' F' R' B R,
8,R' B' F R2 B F' U R,
8,R' B' F R2 B F' U' R,
8,R' B' F R2 B F' U2 R,
8,R' B' F R2 B R' F' R2,
8,R' B' F R2 F' R B R,
8,R' B' F R2 F' R' B R,
8,R' B' R B R F' U F,
8,R' B' R B R' F R2 F',
8,R' B' R B U F R F',
8,R' B' R B U R2 U' R',
8,R' B' R B U' F R F',
8,R' B' R B U' R2 U R',
8,R' B' R B U2 F R F',
8,R' B' R B U2 R2 U2 R',
8,R' B' R F R B F' R,
8,R' B' R F R B R F',
8,R' B' R F R F' B R,
8,R' B' R F R' B F' R,
8,R' B' R F R' B R F',
8,R' B' R F R2 B F' R,
8,R' B' R F R2 B R F',
8,R' B' R F2 R' B R F2,
8,R' B' R U' R U B R,
8,R' B' R' B F R' F' R2,
8,R' B' R' B F' U F R,
8,R' B' R' B F' U' F R,
8,R' B' R' B F' U2 F R,
8,R' B' R' B R B U B',
8,R' B' R' B R B U' B',
8,R' B' R' B R B U2 B',
8,R' B' R' B R F' U2 F,
8,R' B' R' B R' B' R2 B,
8,R' B' R' B R2 B' R' B,
8,R' B' R' B U' R2 U2 R',
8,R' B' R' B U2 R2 U' R',
8,R' B' R' F R' B F' R,
8,R' B' R' F' B U F R,
8,R' B' R' F' B U' F R,
8,R' B' R' U' R' U B R,
8,R' B' R2 B F R' F' R2,
8,R' B' R2 B F' U F R,
8,R' B' R2 B F' U' F R,
8,R' B' R2 B F' U2 F R,
8,R' B' R2 B R B U B',
8,R' B' R2 B R B U' B',
8,R' B' R2 B R B U2 B',
8,R' B' R2 B R F' U2 F,
8,R' B' R2 B R' B' R2 B,
8,R' B' R2 B R' F R2 F',
8,R' B' R2 B R2 B' R' B,
8,R' B' R2 B U R2 U' R',
8,R' B' R2 B U' R2 U' R',
8,R' B' R2 B U2 R2 U2 R',
8,R' B' R2 F R B F' R,
8,R' B' R2 F R' B F' R,
8,R' B' R2 F R' F' B R,
8,R' B' R2 U' R U B R,
8,R' B' U' R U R2 B R,
8,R' B' U' R' U B U R,
8,R' B' U' R' U B U' R,
8,R' B' U' R' U B U2 R,
8,R' B' U' R' U R2 B R,
8,R' B' U' R2 U R B R,
8,R' B' U' R2 U R2 B R,
8,R' B2 D2 F L' F' D2 B2,
8,R' B2 D2 F' L' F D2 B2,
8,R' B2 D2 L' D' L D' B2,
8,R' B2 R' B2 L U2 L' R,
